subject_id,s_accession,query_id,q_accession,e_value,bitscore,bias,best_dmn_e_value,best_dmn_bitscore,best_dmn_bias,dne_exp,dne_reg,dne_clu,dne_ov,dne_env,dne_dom,dne_rep,dne_inc,s_description,cluster,tool,db
MH0416_GL0174100,-,cluster241b,-,5.4000000000000005e-05,31.8,0.0,0.00022,29.8,0.0,2.1,2,0,0,2,2,1,1,[gene]  locus=scaffold115994_2:357:2348:- [Complete] codon-table.11,241b,hmmsearch,metahit_2014_pep
DOM014_GL0004375,-,cluster241b,-,0.00011,30.8,0.0,0.00032,29.3,0.0,1.8,2,0,0,2,2,1,1,[gene]  locus=scaffold22150_5:2:457:- [Lack 3'-end] codon-table.11,241b,hmmsearch,metahit_2014_pep
MH0337_GL0114634,-,cluster241b,-,0.00016,30.3,0.0,0.00054,28.6,0.0,1.9,1,0,0,1,1,1,1,[gene]  locus=C953305_1:4141:6120:- [Complete] codon-table.11,241b,hmmsearch,metahit_2014_pep
MH0397_GL0189718,-,cluster241b,-,0.00016999999999999999,30.2,0.3,0.00032,29.3,0.3,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold118153_1:1:492:+ [Lack 5'-end] codon-table.11,241b,hmmsearch,metahit_2014_pep
MH0462_GL0125458,-,cluster241b,-,0.00018,30.1,0.3,0.00033999999999999997,29.2,0.3,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold59304_1:400:969:- [Complete] codon-table.11,241b,hmmsearch,metahit_2014_pep
T2D-76A_GL0016806,-,cluster241b,-,0.0002,29.9,0.3,0.00039,29.0,0.3,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold49028_1:6:620:- [Lack 5'-end] codon-table.11,241b,hmmsearch,metahit_2014_pep
765620695-stool1_revised_scaffold30542_1_gene48336,-,cluster241b,-,0.0003,29.4,0.4,0.00054,28.5,0.4,1.4,1,0,0,1,1,1,1,strand:-  start:121 stop:687 length:567 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11,241b,hmmsearch,metahit_2014_pep
MH0342_GL0043210,-,cluster241b,-,0.00035,29.1,0.3,0.0007700000000000001,28.1,0.3,1.5,1,0,0,1,1,1,1,[gene]  locus=C961802_1:1:843:+ [Lack 5'-end] codon-table.11,241b,hmmsearch,metahit_2014_pep
MH0020_GL0055306,-,cluster241b,-,0.00042,28.9,0.3,0.0008900000000000001,27.9,0.3,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold34512_3:3:932:+ [Lack 5'-end] codon-table.11,241b,hmmsearch,metahit_2014_pep
675950834-stool1_revised_C814893_1_gene71376,-,cluster258,-,1.1e-33,123.9,0.8,1.1999999999999998e-33,123.7,0.8,1.0,1,0,0,1,1,1,1,strand:+  start:1717 stop:1893 length:177 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0105_GL0047475,-,cluster258,-,9.2e-33,120.9,0.6,9.2e-33,120.9,0.6,1.5,2,0,0,2,2,1,1,[gene]  locus=scaffold1014_1:698:958:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0203_GL0004312,-,cluster258,-,3.8999999999999996e-32,118.9,0.6,3.8999999999999996e-32,118.9,0.6,1.5,2,0,0,2,2,1,1,[gene]  locus=C2075218_1:1531:1791:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
159166850-stool1_revised_C1063521_1_gene104933,-,cluster258,-,4.9000000000000003e-32,118.6,0.8,5.5e-32,118.5,0.8,1.0,1,0,0,1,1,1,1,strand:+  start:4123 stop:4299 length:177 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
V1.UC58-0_GL0088247,-,cluster258,-,9.4e-32,117.7,0.9,9.999999999999999e-32,117.6,0.9,1.0,1,0,0,1,1,1,1,[gene]  locus=C1432657_1:4818:4994:- [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0033_GL0005948,-,cluster258,-,1.2e-31,117.3,0.7,1.2e-31,117.3,0.7,1.5,2,0,0,2,2,1,1,[gene]  locus=scaffold47970_1:5460:5720:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0409_GL0061975,-,cluster258,-,2.4e-31,116.4,0.5,4.8e-31,115.4,0.5,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold117357_3:177:437:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0390_GL0216351,-,cluster258,-,4.7e-31,115.4,0.7,4.7e-31,115.4,0.7,1.5,2,0,0,2,2,1,1,[gene]  locus=scaffold140355_1:1446:1706:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0173_GL0080584,-,cluster258,-,5.5e-31,115.2,0.8,5.5e-31,115.2,0.8,1.5,2,0,0,2,2,1,1,[gene]  locus=scaffold46377_3:370:630:- [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0379_GL0138311,-,cluster258,-,3.1e-30,112.8,0.9,3.4e-30,112.7,0.9,1.0,1,0,0,1,1,1,1,[gene]  locus=C1279931_1:5628:5804:- [Lack 5'-end] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0148_GL0013503,-,cluster258,-,5.700000000000001e-30,112.0,0.4,1.7000000000000001e-29,110.5,0.4,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold78322_1:2441:2806:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0350_GL0030508,-,cluster258,-,8.199999999999999e-30,111.5,0.2,8.199999999999999e-30,111.5,0.2,1.5,2,0,0,2,2,1,1,[gene]  locus=C1242055_1:4180:4440:- [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0077_GL0027623,-,cluster258,-,1.4e-11,53.1,0.5,1.6e-11,52.9,0.5,1.1,1,0,0,1,1,1,1,[gene]  locus=scaffold46552_1:904:1098:+ [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
O2.UC51-0_GL0063691,-,cluster258,-,1e-10,50.3,0.7,1.3000000000000002e-10,49.9,0.2,1.4,2,0,0,2,2,1,1,[gene]  locus=scaffold12580_8:12:314:- [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
O2.UC2-2_GL0157221,-,cluster258,-,1e-10,50.3,0.6,1.3999999999999998e-10,49.9,0.2,1.4,2,0,0,2,2,1,1,[gene]  locus=scaffold65567_6:2086:2388:- [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0298_GL0108433,-,cluster258,-,1.2e-06,37.3,0.4,2.3e-06,36.4,0.4,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold31822_6:3:536:- [Lack 3'-end] codon-table.11,258,hmmsearch,metahit_2014_pep
MH0280_GL0218839,-,cluster258,-,2e-05,33.3,0.1,2.4e-05,33.1,0.1,1.1,1,0,0,1,1,1,1,[gene]  locus=C1485407_1:1997:2185:- [Complete] codon-table.11,258,hmmsearch,metahit_2014_pep
675950834-stool1_revised_C814893_1_gene71380,-,cluster297a,-,1.7999999999999998e-66,230.0,9.4,7.199999999999999e-65,224.9,6.4,2.3,2,0,0,2,2,2,1,strand:+  start:3937 stop:4941 length:1005 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0124_GL0097014,-,cluster297a,-,3.9999999999999994e-66,228.9,4.7,3.9999999999999994e-66,228.9,4.7,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold87339_5:61:981:- [Lack 5'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.CD38-0_GL0096425,-,cluster297a,-,7.999999999999999e-66,227.9,5.1,1.1999999999999997e-65,227.3,3.6,1.9,2,0,0,2,2,1,1,[gene]  locus=C1253879_1:58:1062:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0095_GL0050324,-,cluster297a,-,1.1999999999999997e-65,227.4,9.4,9.999999999999998e-65,224.4,6.1,2.3,2,0,0,2,2,2,1,[gene]  locus=C1003303_1:3687:4691:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0350_GL0030504,-,cluster297a,-,1.2999999999999998e-65,227.2,6.0,1.2999999999999998e-65,227.2,4.9,1.6,2,0,0,2,2,1,1,[gene]  locus=C1242055_1:1134:2138:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0454_GL0202595,-,cluster297a,-,6.0999999999999985e-65,225.1,4.7,1.3999999999999997e-64,223.9,4.7,1.6,1,0,0,1,1,1,1,[gene]  locus=C2164004_1:4046:5050:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0379_GL0138307,-,cluster297a,-,6.399999999999999e-65,225.0,3.9,1.1e-64,224.2,3.9,1.4,1,0,0,1,1,1,1,[gene]  locus=C1279931_1:2576:3601:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.FI06_GL0230839,-,cluster297a,-,1.2999999999999998e-64,224.0,4.9,1.2999999999999998e-64,224.0,4.9,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold14374_1:1817:2821:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0398_GL0192275,-,cluster297a,-,1.2999999999999998e-64,224.0,6.1,2.7e-64,223.0,6.1,1.5,1,0,0,1,1,1,1,[gene]  locus=C1960271_1:1:1050:+ [Lack 5'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
763860675-stool1_revised_C1037909_1_gene89222,-,cluster297a,-,1.8e-64,223.6,3.6,2.3999999999999996e-64,223.2,3.6,1.2,1,0,0,1,1,1,1,strand:+  start:3 stop:560 length:558 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0033_GL0005945,-,cluster297a,-,2.3999999999999996e-64,223.2,7.4,2.4999999999999996e-63,219.9,4.3,2.3,2,0,0,2,2,2,1,[gene]  locus=scaffold47970_1:2006:3010:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0134_GL0022722,-,cluster297a,-,2.4999999999999995e-64,223.1,5.3,2.4999999999999995e-64,223.1,5.3,1.6,2,0,0,2,2,1,1,[gene]  locus=scaffold46816_4:155:1159:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0039_GL0018306,-,cluster297a,-,2.9999999999999994e-64,222.9,6.4,2.9999999999999994e-64,222.9,6.4,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold66015_3:1672:2676:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
DOM010_GL0075393,-,cluster297a,-,3.899999999999999e-64,222.5,7.6,6.999999999999999e-64,221.7,4.8,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold34317_1:98:1102:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0439_GL0017945,-,cluster297a,-,5.899999999999999e-64,221.9,3.8,1.2999999999999998e-63,220.8,3.8,1.6,1,0,0,1,1,1,1,[gene]  locus=C1801473_1:3767:4771:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
159166850-stool1_revised_C1063521_1_gene104930,-,cluster297a,-,7.099999999999999e-64,221.7,4.0,1.4999999999999996e-63,220.6,4.0,1.6,1,0,0,1,1,1,1,strand:+  start:583 stop:1587 length:1005 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0203_GL0004316,-,cluster297a,-,7.899999999999999e-64,221.5,9.5,6.1e-62,215.4,6.5,2.3,2,0,0,2,2,2,2,[gene]  locus=C2075218_1:3837:4841:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.UC58-0_GL0088243,-,cluster297a,-,6.199999999999999e-63,218.6,3.3,1.2e-62,217.7,3.3,1.5,1,0,0,1,1,1,1,[gene]  locus=C1432657_1:1775:2779:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.CD50-0_GL0089198,-,cluster297a,-,6.299999999999999e-63,218.6,8.1,6.599999999999999e-63,218.5,5.5,2.1,2,0,0,2,2,1,1,[gene]  locus=C1666180_1:605:1609:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0151_GL0032827,-,cluster297a,-,2.5e-62,216.7,4.5,4.7e-62,215.8,4.5,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold73149_3:1:876:+ [Lack 5'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0100_GL0100931,-,cluster297a,-,6.9000000000000004e-62,215.3,7.6,1.0999999999999999e-61,214.7,4.7,2.1,2,0,0,2,2,1,1,[gene]  locus=C1657075_1:2612:3616:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0297_GL0055868,-,cluster297a,-,4.5999999999999995e-57,199.7,3.4,4.5999999999999995e-57,199.7,3.4,1.8,2,0,0,2,2,1,1,[gene]  locus=C946681_1:4462:5466:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
O2.UC38-1_GL0144644,-,cluster297a,-,1.1e-55,195.4,5.2,1.9e-55,194.6,5.2,1.4,1,0,0,1,1,1,1,[gene]  locus=C1315509_1:3816:4784:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
159227541-stool2_revised_C932690_1_gene177342,-,cluster297a,-,2.2e-55,194.4,4.8,4.1999999999999996e-55,193.5,2.8,2.2,2,0,0,2,2,1,1,strand:+  start:137 stop:1141 length:1005 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0120_GL0068850,-,cluster297a,-,1.8e-52,185.0,0.8,3.3e-52,184.1,0.8,1.4,1,0,0,1,1,1,1,[gene]  locus=C1283447_1:5160:5795:+ [Lack 3'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0321_GL0061134,-,cluster297a,-,5.7e-46,164.1,1.7,9.8e-46,163.3,1.7,1.4,1,0,0,1,1,1,1,[gene]  locus=C1278748_1:3:614:- [Lack 3'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
160178356-stool1_revised_scaffold2507_1_gene34146,-,cluster297a,-,8.800000000000001e-23,89.5,0.5,1.6e-22,88.7,0.5,1.5,1,0,0,1,1,1,1,strand:+  start:1569 stop:2639 length:1071 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
O2.UC51-2_GL0094409,-,cluster297a,-,1.9999999999999999e-22,88.4,0.5,3.9e-22,87.4,0.5,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold139731_2:3030:3968:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0142_GL0005185,-,cluster297a,-,3.1e-22,87.8,0.8,5.3e-22,87.0,0.8,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold2467_3:2:883:+ [Lack 5'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
160178356-stool1_revised_scaffold10211_1_gene74117,-,cluster297a,-,9.2e-22,86.2,0.7,1.8e-21,85.3,0.7,1.5,1,0,0,1,1,1,1,strand:+  start:295 stop:1365 length:1071 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
O2.UC38-1_GL0156299,-,cluster297a,-,1.2e-21,85.9,0.5,2.2e-21,85.1,0.5,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold93802_1:334:1404:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
O2.UC2-1_GL0157667,-,cluster297a,-,2.3e-21,84.9,0.7,4.6999999999999995e-21,84.0,0.7,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold128341_3:2:697:+ [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
159247771-stool2_revised_C453989_1_gene83487,-,cluster297a,-,9.899999999999999e-21,82.9,0.6,2.0000000000000002e-20,82.0,0.6,1.5,1,0,0,1,1,1,1,strand:+  start:273 stop:1343 length:1071 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0321_GL0128023,-,cluster297a,-,2.4e-20,81.7,2.3,2.4e-20,81.7,2.3,1.7,2,0,0,2,2,1,1,[gene]  locus=C1286438_1:3100:3552:- [Lack 5'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
O2.UC52-0_GL0041702,-,cluster297a,-,6.9e-20,80.2,3.3,6.9e-20,80.2,3.3,1.8,2,0,0,2,2,1,1,[gene]  locus=scaffold2564_4:259:1329:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
763536994-stool1_revised_C2010434_1_gene86467,-,cluster297a,-,5.100000000000001e-19,77.4,0.1,7.7e-19,76.8,0.1,1.3,1,0,0,1,1,1,1,strand:-  start:3 stop:515 length:513 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0433_GL0118142,-,cluster297a,-,5.899999999999999e-19,77.2,0.4,9.900000000000001e-19,76.5,0.4,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold15212_2:61:1134:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
158742018-stool1_revised_C697407_1_gene3465,-,cluster297a,-,3.9e-18,74.6,0.4,6.2e-18,73.9,0.4,1.3,1,0,0,1,1,1,1,strand:-  start:3 stop:524 length:522 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
O2.UC27-1_GL0111868,-,cluster297a,-,4.2e-18,74.5,0.9,8.599999999999999e-18,73.5,0.9,1.5,1,0,0,1,1,1,1,[gene]  locus=C793209_1:3475:4548:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0046_GL0004073,-,cluster297a,-,8.800000000000001e-18,73.4,0.9,1.9e-17,72.4,0.9,1.6,1,0,0,1,1,1,1,[gene]  locus=C855887_1:481:1554:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0206_GL0043943,-,cluster297a,-,1.1e-17,73.1,0.3,2.4e-17,72.1,0.3,1.6,1,0,0,1,1,1,1,[gene]  locus=C1965986_1:1107:2180:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.UC9-0_GL0011449,-,cluster297a,-,1.2e-17,73.0,1.0,2.4e-17,72.1,1.0,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold48397_2:177:1250:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
158944319-stool2_revised_C1432301_1_gene37695,-,cluster297a,-,8.2e-17,70.3,0.1,1.3e-16,69.7,0.1,1.3,1,0,0,1,1,1,1,strand:-  start:1 stop:585 length:585 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.CD29-0_GL0059724,-,cluster297a,-,1.5e-16,69.5,2.1,2.6e-16,68.7,2.1,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold6104_12:1:531:+ [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0097_GL0089929,-,cluster297a,-,3e-15,65.3,2.5,4.3000000000000004e-13,58.4,2.5,2.5,1,1,0,1,1,1,1,[gene]  locus=scaffold77533_1:2174:3163:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
V1.UC5-3_GL0108895,-,cluster297a,-,1.5e-14,63.1,2.1,1.2e-12,56.9,2.1,2.3,1,1,0,1,1,1,1,[gene]  locus=scaffold37932_4:2:676:+ [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
765074482-stool1_revised_scaffold43232_2_gene73857,-,cluster297a,-,5.5e-14,61.2,3.4,7.6e-12,54.4,3.4,2.4,1,1,0,1,1,1,1,strand:+  start:903 stop:1883 length:981 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
764588959-stool1_revised_scaffold38142_1_gene23306,-,cluster297a,-,2.9e-13,58.9,2.4,2.5e-11,52.7,2.4,2.6,1,1,0,1,1,1,1,strand:-  start:1550 stop:2539 length:990 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0196_GL0232409,-,cluster297a,-,2.0000000000000002e-11,53.0,3.5,1.3999999999999998e-10,50.3,2.0,2.7,2,1,0,2,2,1,1,[gene]  locus=C1990232_1:917:1975:+ [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0280_GL0218842,-,cluster297a,-,7.099999999999999e-10,48.0,1.8,2.7e-09,46.2,1.2,2.1,2,1,1,3,3,1,1,[gene]  locus=C1485407_1:4748:5329:- [Complete] codon-table.11,297a,hmmsearch,metahit_2014_pep
MH0120_GL0068844,-,cluster297a,-,9e-09,44.5,2.1,7.299999999999999e-08,41.6,0.6,2.2,2,0,0,2,2,2,1,[gene]  locus=C1283447_1:3:401:+ [Lack 5'-end] codon-table.11,297a,hmmsearch,metahit_2014_pep
160178356-stool1_revised_C516198_1_gene38837,-,cluster297a,-,0.00031,29.9,0.2,0.00066,28.8,0.0,1.6,2,0,0,2,2,1,1,strand:-  start:2 stop:502 length:501 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,297a,hmmsearch,metahit_2014_pep
675950834-stool1_revised_C814893_1_gene71380,-,cluster297b,-,7.799999999999999e-56,195.3,3.6,3.3e-54,190.1,1.1,2.5,2,0,0,2,2,2,1,strand:+  start:3937 stop:4941 length:1005 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
V1.CD38-0_GL0096425,-,cluster297b,-,1.9e-55,194.1,1.7,3.399999999999999e-55,193.2,0.6,2.0,2,0,0,2,2,1,1,[gene]  locus=C1253879_1:58:1062:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0095_GL0050324,-,cluster297b,-,2.6e-55,193.6,3.3,2.2e-54,190.6,1.0,2.3,2,0,0,2,2,2,1,[gene]  locus=C1003303_1:3687:4691:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0454_GL0202595,-,cluster297b,-,3.7e-55,193.1,0.5,9.000000000000001e-55,191.9,0.5,1.7,1,0,0,1,1,1,1,[gene]  locus=C2164004_1:4046:5050:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
V1.FI06_GL0230839,-,cluster297b,-,4.799999999999999e-55,192.7,1.9,7.1e-55,192.2,0.4,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold14374_1:1817:2821:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0124_GL0097014,-,cluster297b,-,1.1999999999999999e-54,191.4,0.9,3.5000000000000004e-54,190.0,0.9,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold87339_5:61:981:- [Lack 5'-end] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0398_GL0192275,-,cluster297b,-,1.7e-54,191.0,1.6,3.4e-54,190.0,1.6,1.5,1,0,0,1,1,1,1,[gene]  locus=C1960271_1:1:1050:+ [Lack 5'-end] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0350_GL0030504,-,cluster297b,-,1.9999999999999998e-54,190.7,1.2,3.8999999999999996e-54,189.8,0.5,1.8,2,0,0,2,2,1,1,[gene]  locus=C1242055_1:1134:2138:- [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0033_GL0005945,-,cluster297b,-,2.2e-54,190.6,2.8,1.8e-53,187.7,0.8,2.4,2,0,0,2,2,2,1,[gene]  locus=scaffold47970_1:2006:3010:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0120_GL0068850,-,cluster297b,-,5.499999999999999e-54,189.3,0.8,9.599999999999999e-54,188.6,0.8,1.4,1,0,0,1,1,1,1,[gene]  locus=C1283447_1:5160:5795:+ [Lack 3'-end] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0203_GL0004316,-,cluster297b,-,1.4999999999999999e-53,188.0,3.6,1.2999999999999997e-51,181.8,1.5,2.5,2,0,0,2,2,2,1,[gene]  locus=C2075218_1:3837:4841:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0379_GL0138307,-,cluster297b,-,2.1e-53,187.4,0.5,4.2e-53,186.5,0.5,1.5,1,0,0,1,1,1,1,[gene]  locus=C1279931_1:2576:3601:- [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0039_GL0018306,-,cluster297b,-,5.899999999999999e-53,186.0,3.5,6.7000000000000005e-53,185.9,1.6,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold66015_3:1672:2676:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
159166850-stool1_revised_C1063521_1_gene104930,-,cluster297b,-,6.999999999999999e-53,185.8,0.3,1.4999999999999998e-52,184.7,0.3,1.6,1,0,0,1,1,1,1,strand:+  start:583 stop:1587 length:1005 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
763860675-stool1_revised_C1037909_1_gene89222,-,cluster297b,-,1.3999999999999998e-52,184.8,0.5,2.3e-52,184.1,0.5,1.3,1,0,0,1,1,1,1,strand:+  start:3 stop:560 length:558 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,297b,hmmsearch,metahit_2014_pep
DOM010_GL0075393,-,cluster297b,-,1.8999999999999998e-52,184.4,2.2,4.8999999999999994e-52,183.1,0.7,2.2,2,0,0,2,2,1,1,[gene]  locus=scaffold34317_1:98:1102:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0439_GL0017945,-,cluster297b,-,3.3999999999999994e-52,183.6,0.4,7.4e-52,182.5,0.4,1.6,1,0,0,1,1,1,1,[gene]  locus=C1801473_1:3767:4771:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
V1.CD50-0_GL0089198,-,cluster297b,-,5.2999999999999996e-52,183.0,2.2,8.499999999999999e-52,182.3,1.0,2.0,2,0,0,2,2,1,1,[gene]  locus=C1666180_1:605:1609:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0134_GL0022722,-,cluster297b,-,6.7e-52,182.7,1.5,1.4e-51,181.6,1.5,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold46816_4:155:1159:+ [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
V1.UC58-0_GL0088243,-,cluster297b,-,8.3e-52,182.4,0.6,1.6999999999999997e-51,181.3,0.6,1.6,1,0,0,1,1,1,1,[gene]  locus=C1432657_1:1775:2779:- [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0100_GL0100931,-,cluster297b,-,1.6999999999999997e-51,181.3,2.3,1.1e-50,178.8,0.5,2.3,2,0,0,2,2,2,1,[gene]  locus=C1657075_1:2612:3616:- [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0151_GL0032827,-,cluster297b,-,3.9e-51,180.2,0.9,8.200000000000001e-51,179.2,0.7,1.7,2,0,0,2,2,1,1,[gene]  locus=scaffold73149_3:1:876:+ [Lack 5'-end] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0321_GL0061134,-,cluster297b,-,1.9e-49,174.8,1.3,3.2e-49,174.1,1.3,1.4,1,0,0,1,1,1,1,[gene]  locus=C1278748_1:3:614:- [Lack 3'-end] codon-table.11,297b,hmmsearch,metahit_2014_pep
MH0297_GL0055868,-,cluster297b,-,2.1999999999999997e-47,168.2,2.1,2.5999999999999997e-47,168.0,1.0,1.7,2,0,0,2,2,1,1,[gene]  locus=C946681_1:4462:5466:- [Complete] codon-table.11,297b,hmmsearch,metahit_2014_pep
